Zip,Place Name,State,State Short,County,,,,,,
18902,Doylestown,Pennsylvania,PA,Bucks,17,,,40.3477,-75.0968,4
18910,Bedminster,Pennsylvania,PA,Bucks,17,,,40.4259,-75.1791,4
18911,Blooming Glen,Pennsylvania,PA,Bucks,17,,,40.3695,-75.2482,4
18912,Buckingham,Pennsylvania,PA,Bucks,17,,,40.3237,-75.0599,4
18913,Carversville,Pennsylvania,PA,Bucks,17,,,40.3865,-75.0627,4
18914,Chalfont,Pennsylvania,PA,Bucks,17,,,40.2892,-75.2149,4
18916,Danboro,Pennsylvania,PA,Bucks,17,,,40.3545,-75.1327,4
18917,Dublin,Pennsylvania,PA,Bucks,17,,,40.375,-75.2045,4
18920,Erwinna,Pennsylvania,PA,Bucks,17,,,40.5087,-75.0804,4
18921,Ferndale,Pennsylvania,PA,Bucks,17,,,40.5337,-75.1788,4
18922,Forest Grove,Pennsylvania,PA,Bucks,17,,,40.2923,-75.0591,4
18923,Fountainville,Pennsylvania,PA,Bucks,17,,,40.3578,-75.1711,4
18925,Furlong,Pennsylvania,PA,Bucks,17,,,40.2945,-75.0649,4
18927,Hilltown,Pennsylvania,PA,Bucks,17,,,40.3235,-75.2548,4
18928,Holicong,Pennsylvania,PA,Bucks,17,,,40.336,-75.0429,4
18929,Jamison,Pennsylvania,PA,Bucks,17,,,40.2566,-75.0961,4
18930,Kintnersville,Pennsylvania,PA,Bucks,17,,,40.531,-75.2117,4
18931,Lahaska,Pennsylvania,PA,Bucks,17,,,40.3286,-75.1028,4
18932,Line Lexington,Pennsylvania,PA,Bucks,17,,,40.2888,-75.2555,4
18933,Lumberville,Pennsylvania,PA,Bucks,17,,,40.3286,-75.1028,4
18934,Mechanicsville,Pennsylvania,PA,Bucks,17,,,40.3494,-75.0676,4
18935,Milford Square,Pennsylvania,PA,Bucks,17,,,40.437,-75.3988,4
18938,New Hope,Pennsylvania,PA,Bucks,17,,,40.3556,-74.9839,4
18940,Newtown,Pennsylvania,PA,Bucks,17,,,40.263,-74.9555,4
18942,Ottsville,Pennsylvania,PA,Bucks,17,,,40.4592,-75.157,4
18943,Penns Park,Pennsylvania,PA,Bucks,17,,,40.269,-75.0094,4
18944,Perkasie,Pennsylvania,PA,Bucks,17,,,40.3765,-75.2648,4
18946,Pineville,Pennsylvania,PA,Bucks,17,,,40.2962,-75.0057,4
18947,Pipersville,Pennsylvania,PA,Bucks,17,,,40.4262,-75.1074,4
18949,Plumsteadville,Pennsylvania,PA,Bucks,17,,,40.388,-75.1425,4
18950,Point Pleasant,Pennsylvania,PA,Bucks,17,,,40.4226,-75.0663,4
18951,Quakertown,Pennsylvania,PA,Bucks,17,,,40.4411,-75.3507,4
18953,Revere,Pennsylvania,PA,Bucks,17,,,40.5154,-75.161,4
18954,Richboro,Pennsylvania,PA,Bucks,17,,,40.2167,-75.0029,4
18955,Richlandtown,Pennsylvania,PA,Bucks,17,,,40.4796,-75.3146,4
18956,Rushland,Pennsylvania,PA,Bucks,17,,,40.2628,-75.0157,4
18960,Sellersville,Pennsylvania,PA,Bucks,17,,,40.362,-75.319,4
18962,Silverdale,Pennsylvania,PA,Bucks,17,,,40.3445,-75.2687,4
18963,Solebury,Pennsylvania,PA,Bucks,17,,,40.3807,-75.0082,4
18966,Southampton,Pennsylvania,PA,Bucks,17,,,40.1868,-75.0071,4
18968,Spinnerstown,Pennsylvania,PA,Bucks,17,,,40.439,-75.4371,4
18970,Trumbauersville,Pennsylvania,PA,Bucks,17,,,40.4107,-75.3782,4
18972,Upper Black Eddy,Pennsylvania,PA,Bucks,17,,,40.5411,-75.1259,4
18974,Warminster,Pennsylvania,PA,Bucks,17,,,40.2067,-75.0905,4
18976,Warrington,Pennsylvania,PA,Bucks,17,,,40.2464,-75.1354,4
18977,Washington Crossing,Pennsylvania,PA,Bucks,17,,,40.2849,-74.8778,4
18980,Wycombe,Pennsylvania,PA,Bucks,17,,,40.2742,-75.0205,4
18981,Zionhill,Pennsylvania,PA,Bucks,17,,,40.4843,-75.3938,4
18991,Warminster,Pennsylvania,PA,Bucks,17,,,40.3286,-75.1028,4
19007,Bristol,Pennsylvania,PA,Bucks,17,,,40.1159,-74.8536,4
19020,Bensalem,Pennsylvania,PA,Bucks,17,,,40.1109,-74.9378,4
19021,Croydon,Pennsylvania,PA,Bucks,17,,,40.0933,-74.8991,4
19030,Fairless Hills,Pennsylvania,PA,Bucks,17,,,40.1748,-74.8519,4
19047,Langhorne,Pennsylvania,PA,Bucks,17,,,40.1813,-74.9104,4
19048,Langhorne,Pennsylvania,PA,Bucks,17,,,40.1735,-74.9246,4
19049,Langhorne,Pennsylvania,PA,Bucks,17,,,40.1746,-74.9227,4
19053,Feasterville Trevose,Pennsylvania,PA,Bucks,17,,,40.1547,-74.9904,4
19054,Levittown,Pennsylvania,PA,Bucks,17,,,40.1681,-74.8231,4
19055,Levittown,Pennsylvania,PA,Bucks,17,,,40.1483,-74.8371,4
19056,Levittown,Pennsylvania,PA,Bucks,17,,,40.1519,-74.8826,4
19057,Levittown,Pennsylvania,PA,Bucks,17,,,40.1434,-74.8614,4
19058,Levittown,Pennsylvania,PA,Bucks,17,,,40.1551,-74.8288,4
19067,Morrisville,Pennsylvania,PA,Bucks,17,,,40.2084,-74.8291,4
16001,Butler,Pennsylvania,PA,Butler,19,,,40.8859,-79.934,4
16002,Butler,Pennsylvania,PA,Butler,19,,,40.8409,-79.8592,4
16003,Butler,Pennsylvania,PA,Butler,19,,,40.8612,-79.8953,4
16016,Boyers,Pennsylvania,PA,Butler,19,,,41.1084,-79.8989,4
16017,Boyers,Pennsylvania,PA,Butler,19,,,40.9211,-79.9276,4
16018,Boyers,Pennsylvania,PA,Butler,19,,,40.9211,-79.9276,4
16020,Boyers,Pennsylvania,PA,Butler,19,,,41.1092,-79.9047,4
16021,Branchton,Pennsylvania,PA,Butler,19,,,41.0726,-79.9856,4
16022,Bruin,Pennsylvania,PA,Butler,19,,,41.0571,-79.7291,4
16023,Cabot,Pennsylvania,PA,Butler,19,,,40.7924,-79.76,4
16024,Callery,Pennsylvania,PA,Butler,19,,,40.7406,-80.0364,4
16025,Chicora,Pennsylvania,PA,Butler,19,,,40.9458,-79.7462,4
16027,Connoquenessing,Pennsylvania,PA,Butler,19,,,40.8178,-80.0142,4
16029,East Butler,Pennsylvania,PA,Butler,19,,,40.8778,-79.8464,4
16030,Eau Claire,Pennsylvania,PA,Butler,19,,,41.1348,-79.7981,4
16033,Evans City,Pennsylvania,PA,Butler,19,,,40.7808,-80.0592,4
16034,Fenelton,Pennsylvania,PA,Butler,19,,,40.8555,-79.7372,4
16035,Forestville,Pennsylvania,PA,Butler,19,,,41.1068,-80.007,4
16037,Harmony,Pennsylvania,PA,Butler,19,,,40.8496,-80.1381,4
16038,Harrisville,Pennsylvania,PA,Butler,19,,,41.1631,-79.9796,4
16039,Herman,Pennsylvania,PA,Butler,19,,,40.8301,-79.8112,4
16040,Hilliards,Pennsylvania,PA,Butler,19,,,41.1009,-79.8215,4
16041,Karns City,Pennsylvania,PA,Butler,19,,,41.0022,-79.716,4
16045,Lyndora,Pennsylvania,PA,Butler,19,,,40.8528,-79.9167,4
16046,Mars,Pennsylvania,PA,Butler,19,,,40.7005,-80.0358,4
16048,North Washington,Pennsylvania,PA,Butler,19,,,41.0472,-79.8089,4
16050,Petrolia,Pennsylvania,PA,Butler,19,,,41.0442,-79.7711,4
16051,Portersville,Pennsylvania,PA,Butler,19,,,40.9468,-80.139,4
16052,Prospect,Pennsylvania,PA,Butler,19,,,40.9049,-80.0679,4
16053,Renfrew,Pennsylvania,PA,Butler,19,,,40.81,-79.977,4
16055,Sarver,Pennsylvania,PA,Butler,19,,,40.7143,-79.7424,4
16056,Saxonburg,Pennsylvania,PA,Butler,19,,,40.7361,-79.8352,4
16057,Slippery Rock,Pennsylvania,PA,Butler,19,,,41.0454,-80.0468,4
16059,Valencia,Pennsylvania,PA,Butler,19,,,40.7018,-79.9235,4
16061,West Sunbury,Pennsylvania,PA,Butler,19,,,41.0026,-79.8751,4
16063,Zelienople,Pennsylvania,PA,Butler,19,,,40.7609,-80.1094,4
16066,Cranberry Township,Pennsylvania,PA,Butler,19,,,40.685,-80.1071,4
15714,Northern Cambria,Pennsylvania,PA,Cambria,21,,,40.6661,-78.792,4
15722,Carrolltown,Pennsylvania,PA,Cambria,21,,,40.5891,-78.7037,4
15737,Elmora,Pennsylvania,PA,Cambria,21,,,40.6076,-78.7524,4
15738,Emeigh,Pennsylvania,PA,Cambria,21,,,40.6948,-78.787,4
15760,Marsteller,Pennsylvania,PA,Cambria,21,,,40.6522,-78.8054,4
15762,Nicktown,Pennsylvania,PA,Cambria,21,,,40.6016,-78.8114,4
15773,Saint Benedict,Pennsylvania,PA,Cambria,21,,,40.6298,-78.7329,4
15775,Spangler,Pennsylvania,PA,Cambria,21,,,40.6351,-78.7692,4
15901,Johnstown,Pennsylvania,PA,Cambria,21,,,40.326,-78.9141,4
15902,Johnstown,Pennsylvania,PA,Cambria,21,,,40.3078,-78.8969,4
15904,Johnstown,Pennsylvania,PA,Cambria,21,,,40.285,-78.8654,4
15905,Johnstown,Pennsylvania,PA,Cambria,21,,,40.3072,-78.943,4
15906,Johnstown,Pennsylvania,PA,Cambria,21,,,40.3522,-78.9383,4
15907,Johnstown,Pennsylvania,PA,Cambria,21,,,40.3254,-78.9151,4
15909,Johnstown,Pennsylvania,PA,Cambria,21,,,40.4096,-78.8712,4
15915,Johnstown,Pennsylvania,PA,Cambria,21,,,40.3267,-78.922,4
15921,Beaverdale,Pennsylvania,PA,Cambria,21,,,40.3173,-78.7009,4
15922,Belsano,Pennsylvania,PA,Cambria,21,,,40.5176,-78.8767,4
15925,Cassandra,Pennsylvania,PA,Cambria,21,,,40.4085,-78.6407,4
15927,Colver,Pennsylvania,PA,Cambria,21,,,40.5383,-78.7865,4
15930,Dunlo,Pennsylvania,PA,Cambria,21,,,40.2939,-78.7192,4
15931,Ebensburg,Pennsylvania,PA,Cambria,21,,,40.4801,-78.7263,4
15934,Elton,Pennsylvania,PA,Cambria,21,,,40.2799,-78.8032,4
15938,Lilly,Pennsylvania,PA,Cambria,21,,,40.4238,-78.6231,4
15940,Loretto,Pennsylvania,PA,Cambria,21,,,40.5105,-78.6294,4
15942,Mineral Point,Pennsylvania,PA,Cambria,21,,,40.3793,-78.8352,4
15943,Nanty Glo,Pennsylvania,PA,Cambria,21,,,40.4704,-78.8375,4
15945,Parkhill,Pennsylvania,PA,Cambria,21,,,40.3612,-78.8709,4
15946,Portage,Pennsylvania,PA,Cambria,21,,,40.3724,-78.6328,4
15948,Revloc,Pennsylvania,PA,Cambria,21,,,40.49,-78.7646,4
15951,Saint Michael,Pennsylvania,PA,Cambria,21,,,40.337,-78.7709,4
15952,Salix,Pennsylvania,PA,Cambria,21,,,40.2986,-78.7816,4
15955,Sidman,Pennsylvania,PA,Cambria,21,,,40.3299,-78.746,4
15956,South Fork,Pennsylvania,PA,Cambria,21,,,40.3629,-78.7887,4
15958,Summerhill,Pennsylvania,PA,Cambria,21,,,40.389,-78.756,4
15960,Twin Rocks,Pennsylvania,PA,Cambria,21,,,40.4967,-78.8659,4
15961,Vintondale,Pennsylvania,PA,Cambria,21,,,40.4939,-78.9427,4
15962,Wilmore,Pennsylvania,PA,Cambria,21,,,40.3887,-78.7186,4
16613,Ashville,Pennsylvania,PA,Cambria,21,,,40.5513,-78.5346,4
16619,Blandburg,Pennsylvania,PA,Cambria,21,,,40.6847,-78.4137,4
16624,Chest Springs,Pennsylvania,PA,Cambria,21,,,40.5702,-78.5991,4
16629,Coupon,Pennsylvania,PA,Cambria,21,,,40.5218,-78.5263,4
16630,Cresson,Pennsylvania,PA,Cambria,21,,,40.4608,-78.5861,4
16636,Dysart,Pennsylvania,PA,Cambria,21,,,40.6088,-78.5271,4
16639,Fallentimber,Pennsylvania,PA,Cambria,21,,,40.6867,-78.4992,4
16640,Flinton,Pennsylvania,PA,Cambria,21,,,40.6876,-78.5523,4
16641,Gallitzin,Pennsylvania,PA,Cambria,21,,,40.4823,-78.5517,4
16644,Glasgow,Pennsylvania,PA,Cambria,21,,,40.7178,-78.4637,4
16646,Hastings,Pennsylvania,PA,Cambria,21,,,40.6659,-78.7029,4
16668,Patton,Pennsylvania,PA,Cambria,21,,,40.623,-78.635,4
16675,Saint Boniface,Pennsylvania,PA,Cambria,21,,,40.6712,-78.6755,4
16699,Cresson,Pennsylvania,PA,Cambria,21,,,40.4845,-78.7022,4
15832,Driftwood,Pennsylvania,PA,Cameron,23,,,41.3764,-78.1632,4
15834,Emporium,Pennsylvania,PA,Cameron,23,,,41.5177,-78.2536,4
15861,Sinnamahoning,Pennsylvania,PA,Cameron,23,,,41.3762,-78.0661,1
18012,Aquashicola,Pennsylvania,PA,Carbon,25,,,40.8133,-75.592,4
18030,Bowmanstown,Pennsylvania,PA,Carbon,25,,,40.8011,-75.6614,4
18071,Palmerton,Pennsylvania,PA,Carbon,25,,,40.817,-75.6011,4
18210,Albrightsville,Pennsylvania,PA,Carbon,25,,,40.9748,-75.5842,4
18212,Ashfield,Pennsylvania,PA,Carbon,25,,,40.7841,-75.7083,4
18216,Beaver Meadows,Pennsylvania,PA,Carbon,25,,,40.9281,-75.9146,4
18229,Jim Thorpe,Pennsylvania,PA,Carbon,25,,,40.87,-75.7397,4
18230,Junedale,Pennsylvania,PA,Carbon,25,,,40.9234,-75.9416,4
18232,Lansford,Pennsylvania,PA,Carbon,25,,,40.8314,-75.8828,4
18235,Lehighton,Pennsylvania,PA,Carbon,25,,,40.8299,-75.6974,4
18240,Nesquehoning,Pennsylvania,PA,Carbon,25,,,40.8626,-75.8239,4
18244,Parryville,Pennsylvania,PA,Carbon,25,,,40.8181,-75.6727,4
18250,Summit Hill,Pennsylvania,PA,Carbon,25,,,40.8255,-75.8693,4
18254,Tresckow,Pennsylvania,PA,Carbon,25,,,40.9159,-75.9657,4
18255,Weatherly,Pennsylvania,PA,Carbon,25,,,40.9411,-75.8306,4
18624,Lake Harmony,Pennsylvania,PA,Carbon,25,,,41.0542,-75.6331,4
16677,Sandy Ridge,Pennsylvania,PA,Centre,27,,,40.8136,-78.239,4
16801,State College,Pennsylvania,PA,Centre,27,,,40.7925,-77.8523,4
16802,University Park,Pennsylvania,PA,Centre,27,,,40.7997,-77.8623,4
16803,State College,Pennsylvania,PA,Centre,27,,,40.8082,-77.8926,4
16804,State College,Pennsylvania,PA,Centre,27,,,40.7934,-77.86,4
16805,State College,Pennsylvania,PA,Centre,27,,,40.7934,-77.86,4
16820,Aaronsburg,Pennsylvania,PA,Centre,27,,,40.8987,-77.4562,4
16823,Bellefonte,Pennsylvania,PA,Centre,27,,,40.8978,-77.7732,4
16826,Blanchard,Pennsylvania,PA,Centre,27,,,41.0642,-77.5978,4
16827,Boalsburg,Pennsylvania,PA,Centre,27,,,40.7793,-77.7822,4
16828,Centre Hall,Pennsylvania,PA,Centre,27,,,40.8254,-77.6742,4
16829,Clarence,Pennsylvania,PA,Centre,27,,,41.0585,-77.9312,4
16832,Coburn,Pennsylvania,PA,Centre,27,,,40.8383,-77.4509,4
16835,Fleming,Pennsylvania,PA,Centre,27,,,40.9046,-77.8752,4
16841,Howard,Pennsylvania,PA,Centre,27,,,41.0203,-77.6702,4
16844,Julian,Pennsylvania,PA,Centre,27,,,40.8917,-77.9332,4
16851,Lemont,Pennsylvania,PA,Centre,27,,,40.8082,-77.8125,4
16852,Madisonburg,Pennsylvania,PA,Centre,27,,,40.9334,-77.495,4
16853,Milesburg,Pennsylvania,PA,Centre,27,,,40.9417,-77.785,4
16854,Millheim,Pennsylvania,PA,Centre,27,,,40.8935,-77.4733,4
16856,Mingoville,Pennsylvania,PA,Centre,27,,,40.9299,-77.6389,4
16859,Moshannon,Pennsylvania,PA,Centre,27,,,41.0342,-78.0095,4
16864,Orviston,Pennsylvania,PA,Centre,27,,,40.9722,-77.7602,4
16865,Pennsylvania Furnace,Pennsylvania,PA,Centre,27,,,40.71,-77.996,4
16866,Philipsburg,Pennsylvania,PA,Centre,27,,,40.8863,-78.219,4
16868,Pine Grove Mills,Pennsylvania,PA,Centre,27,,,40.7337,-77.8856,4
16870,Port Matilda,Pennsylvania,PA,Centre,27,,,40.8018,-78.0788,4
16872,Rebersburg,Pennsylvania,PA,Centre,27,,,40.9549,-77.4053,4
16874,Snow Shoe,Pennsylvania,PA,Centre,27,,,41.0376,-77.9523,4
16875,Spring Mills,Pennsylvania,PA,Centre,27,,,40.8578,-77.574,4
16882,Woodward,Pennsylvania,PA,Centre,27,,,40.9116,-77.3483,4
19301,Paoli,Pennsylvania,PA,Chester,29,,,40.0426,-75.4827,4
19310,Atglen,Pennsylvania,PA,Chester,29,,,39.9458,-75.9703,4
19311,Avondale,Pennsylvania,PA,Chester,29,,,39.8219,-75.7687,4
19312,Berwyn,Pennsylvania,PA,Chester,29,,,40.0412,-75.4475,4
19316,Brandamore,Pennsylvania,PA,Chester,29,,,40.055,-75.8378,4
19318,Chatham,Pennsylvania,PA,Chester,29,,,39.8524,-75.8118,4
19320,Coatesville,Pennsylvania,PA,Chester,29,,,39.9843,-75.8253,4
19330,Cochranville,Pennsylvania,PA,Chester,29,,,39.8757,-75.9214,4
19333,Devon,Pennsylvania,PA,Chester,29,,,40.0452,-75.4227,4
19335,Downingtown,Pennsylvania,PA,Chester,29,,,40.0161,-75.7183,4
19341,Exton,Pennsylvania,PA,Chester,29,,,40.0468,-75.6432,4
19343,Glenmoore,Pennsylvania,PA,Chester,29,,,40.0846,-75.7711,4
19344,Honey Brook,Pennsylvania,PA,Chester,29,,,40.0832,-75.8843,4
19345,Immaculata,Pennsylvania,PA,Chester,29,,,39.8478,-75.7193,1
19346,Kelton,Pennsylvania,PA,Chester,29,,,39.8087,-75.878,4
19347,Kemblesville,Pennsylvania,PA,Chester,29,,,39.749,-75.8241,4
19348,Kennett Square,Pennsylvania,PA,Chester,29,,,39.855,-75.7,4
19350,Landenberg,Pennsylvania,PA,Chester,29,,,39.7696,-75.7807,4
19351,Lewisville,Pennsylvania,PA,Chester,29,,,39.7226,-75.8749,4
19352,Lincoln University,Pennsylvania,PA,Chester,29,,,39.7787,-75.8876,1
19353,Lionville,Pennsylvania,PA,Chester,29,,,40.0132,-75.499,4
19354,Lyndell,Pennsylvania,PA,Chester,29,,,40.0582,-75.7433,4
19355,Malvern,Pennsylvania,PA,Chester,29,,,40.0468,-75.531,4
19357,Mendenhall,Pennsylvania,PA,Chester,29,,,39.854,-75.6413,4
19358,Modena,Pennsylvania,PA,Chester,29,,,39.9621,-75.8025,4
19360,New London,Pennsylvania,PA,Chester,29,,,39.7261,-75.7857,4
19362,Nottingham,Pennsylvania,PA,Chester,29,,,39.7441,-76.0356,4
19363,Oxford,Pennsylvania,PA,Chester,29,,,39.7827,-75.9815,4
19365,Parkesburg,Pennsylvania,PA,Chester,29,,,39.9654,-75.926,4
19366,Pocopson,Pennsylvania,PA,Chester,29,,,39.9004,-75.6258,4
19367,Pomeroy,Pennsylvania,PA,Chester,29,,,39.9643,-75.8866,4
19369,Sadsburyville,Pennsylvania,PA,Chester,29,,,39.9903,-75.8936,4
19371,Suplee,Pennsylvania,PA,Chester,29,,,40.0995,-75.8791,4
19372,Thorndale,Pennsylvania,PA,Chester,29,,,39.9984,-75.759,4
19374,Toughkenamon,Pennsylvania,PA,Chester,29,,,39.8315,-75.7574,4
19375,Unionville,Pennsylvania,PA,Chester,29,,,39.8954,-75.7344,4
19376,Wagontown,Pennsylvania,PA,Chester,29,,,39.9832,-75.7481,4
19380,West Chester,Pennsylvania,PA,Chester,29,,,39.9845,-75.5962,4
19381,West Chester,Pennsylvania,PA,Chester,29,,,39.961,-75.608,4
19382,West Chester,Pennsylvania,PA,Chester,29,,,39.9441,-75.5882,4
19383,West Chester,Pennsylvania,PA,Chester,29,,,39.961,-75.608,4
19390,West Grove,Pennsylvania,PA,Chester,29,,,39.8253,-75.8374,4
19395,Westtown,Pennsylvania,PA,Chester,29,,,39.9328,-75.5448,4
19397,Southeastern,Pennsylvania,PA,Chester,29,,,39.9832,-75.7481,1
19398,Southeastern,Pennsylvania,PA,Chester,29,,,39.9832,-75.7481,1
19399,Southeastern,Pennsylvania,PA,Chester,29,,,39.9832,-75.7481,1
19421,Birchrunville,Pennsylvania,PA,Chester,29,,,39.9832,-75.7481,4
19425,Chester Springs,Pennsylvania,PA,Chester,29,,,40.0978,-75.6398,4
19432,Devault,Pennsylvania,PA,Chester,29,,,40.0796,-75.56,4
19442,Kimberton,Pennsylvania,PA,Chester,29,,,40.1307,-75.5721,4
19457,Parker Ford,Pennsylvania,PA,Chester,29,,,40.1995,-75.5838,4
19460,Phoenixville,Pennsylvania,PA,Chester,29,,,40.1267,-75.5272,4
19465,Pottstown,Pennsylvania,PA,Chester,29,,,40.1919,-75.6653,1
19470,Saint Peters,Pennsylvania,PA,Chester,29,,,40.1867,-75.7288,4
19475,Spring City,Pennsylvania,PA,Chester,29,,,40.1765,-75.5697,4
19480,Uwchland,Pennsylvania,PA,Chester,29,,,40.098,-75.688,1
19481,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0923,-75.4537,4
19482,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0803,-75.4554,4
19493,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0971,-75.4696,4
19494,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0971,-75.4696,4
19495,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0971,-75.4696,4
19496,Valley Forge,Pennsylvania,PA,Chester,29,,,40.0971,-75.4696,4
19520,Elverson,Pennsylvania,PA,Chester,29,,,40.1568,-75.7866,4
16028,East Brady,Pennsylvania,PA,Clarion,31,,,40.9744,-79.6302,4
16036,Foxburg,Pennsylvania,PA,Clarion,31,,,41.1431,-79.6798,4
16054,Saint Petersburg,Pennsylvania,PA,Clarion,31,,,41.1617,-79.6528,4
16058,Turkey City,Pennsylvania,PA,Clarion,31,,,41.1853,-79.6134,4
16213,Callensburg,Pennsylvania,PA,Clarion,31,,,41.1259,-79.5584,4
16214,Clarion,Pennsylvania,PA,Clarion,31,,,41.2123,-79.3773,4
16220,Crown,Pennsylvania,PA,Clarion,31,,,41.3898,-79.2709,4
16221,Curllsville,Pennsylvania,PA,Clarion,31,,,41.2023,-79.4538,4
16224,Fairmount City,Pennsylvania,PA,Clarion,31,,,41.0429,-79.2784,1
16225,Fisher,Pennsylvania,PA,Clarion,31,,,41.2665,-79.2425,4
16230,Hawthorn,Pennsylvania,PA,Clarion,31,,,41.0178,-79.2799,4
16232,Knox,Pennsylvania,PA,Clarion,31,,,41.2245,-79.5194,4
16233,Leeper,Pennsylvania,PA,Clarion,31,,,41.3671,-79.3022,4
16234,Limestone,Pennsylvania,PA,Clarion,31,,,41.2023,-79.4538,4
16235,Lucinda,Pennsylvania,PA,Clarion,31,,,41.3124,-79.3754,4
16240,Mayport,Pennsylvania,PA,Clarion,31,,,40.9906,-79.2617,4
16242,New Bethlehem,Pennsylvania,PA,Clarion,31,,,40.9999,-79.3527,4
16248,Rimersburg,Pennsylvania,PA,Clarion,31,,,41.0411,-79.5017,4
16254,Shippenville,Pennsylvania,PA,Clarion,31,,,41.2475,-79.4332,4
16255,Sligo,Pennsylvania,PA,Clarion,31,,,41.1139,-79.4805,4
16257,Snydersburg,Pennsylvania,PA,Clarion,31,,,41.3328,-79.3556,4
16258,Strattanville,Pennsylvania,PA,Clarion,31,,,41.1955,-79.3082,4
16260,Vowinckel,Pennsylvania,PA,Clarion,31,,,41.3957,-79.2266,4
16326,Fryburg,Pennsylvania,PA,Clarion,31,,,41.3717,-79.4134,4
16331,Kossuth,Pennsylvania,PA,Clarion,31,,,41.2926,-79.5655,4
16332,Lickingville,Pennsylvania,PA,Clarion,31,,,41.3789,-79.3715,4
16334,Marble,Pennsylvania,PA,Clarion,31,,,41.3261,-79.4459,4
16361,Tylersburg,Pennsylvania,PA,Clarion,31,,,41.3848,-79.3223,4
16375,Lamartine,Pennsylvania,PA,Clarion,31,,,41.2226,-79.6339,4
15721,Burnside,Pennsylvania,PA,Clearfield,33,,,40.8134,-78.7865,4
15753,La Jose,Pennsylvania,PA,Clearfield,33,,,40.7876,-78.6514,1
15757,Mahaffey,Pennsylvania,PA,Clearfield,33,,,40.8875,-78.7353,4
15801,Du Bois,Pennsylvania,PA,Clearfield,33,,,41.126,-78.7527,1
15848,Luthersburg,Pennsylvania,PA,Clearfield,33,,,41.0532,-78.7428,4
15849,Penfield,Pennsylvania,PA,Clearfield,33,,,41.2085,-78.5791,4
15856,Rockton,Pennsylvania,PA,Clearfield,33,,,41.0806,-78.6577,4
15866,Troutville,Pennsylvania,PA,Clearfield,33,,,41.0256,-78.7853,4
16616,Beccaria,Pennsylvania,PA,Clearfield,33,,,40.7683,-78.4455,4
16620,Brisbin,Pennsylvania,PA,Clearfield,33,,,40.8387,-78.3526,4
16627,Coalport,Pennsylvania,PA,Clearfield,33,,,40.7503,-78.5352,4
16645,Glen Hope,Pennsylvania,PA,Clearfield,33,,,40.7984,-78.4999,4
16651,Houtzdale,Pennsylvania,PA,Clearfield,33,,,40.8305,-78.3618,4
16656,Irvona,Pennsylvania,PA,Clearfield,33,,,40.8017,-78.5602,4
16661,Madera,Pennsylvania,PA,Clearfield,33,,,40.8271,-78.4275,4
16663,Morann,Pennsylvania,PA,Clearfield,33,,,40.7864,-78.367,4
16666,Osceola Mills,Pennsylvania,PA,Clearfield,33,,,40.8722,-78.2757,4
16671,Ramey,Pennsylvania,PA,Clearfield,33,,,40.8015,-78.3998,4
16680,Smithmill,Pennsylvania,PA,Clearfield,33,,,40.7507,-78.4012,1
16681,Smokerun,Pennsylvania,PA,Clearfield,33,,,40.9891,-78.4224,1
16692,Westover,Pennsylvania,PA,Clearfield,33,,,40.7615,-78.7355,4
16698,Houtzdale,Pennsylvania,PA,Clearfield,33,,,40.8251,-78.3511,4
16821,Allport,Pennsylvania,PA,Clearfield,33,,,40.967,-78.2014,4
16825,Bigler,Pennsylvania,PA,Clearfield,33,,,40.9848,-78.3064,4
16830,Clearfield,Pennsylvania,PA,Clearfield,33,,,41.021,-78.4435,4
16833,Curwensville,Pennsylvania,PA,Clearfield,33,,,40.966,-78.5272,4
16834,Drifting,Pennsylvania,PA,Clearfield,33,,,41.0242,-78.1083,4
16836,Frenchville,Pennsylvania,PA,Clearfield,33,,,41.1038,-78.2345,4
16837,Glen Richey,Pennsylvania,PA,Clearfield,33,,,40.9458,-78.475,4
16838,Grampian,Pennsylvania,PA,Clearfield,33,,,40.9818,-78.5949,4
16839,Grassflat,Pennsylvania,PA,Clearfield,33,,,41.0036,-78.1104,4
16840,Hawk Run,Pennsylvania,PA,Clearfield,33,,,40.923,-78.2037,4
16843,Hyde,Pennsylvania,PA,Clearfield,33,,,41.003,-78.4642,4
16845,Karthaus,Pennsylvania,PA,Clearfield,33,,,41.1136,-78.0875,4
16847,Kylertown,Pennsylvania,PA,Clearfield,33,,,40.9934,-78.1672,4
16849,Lanse,Pennsylvania,PA,Clearfield,33,,,40.9605,-78.1144,4
16850,Lecontes Mills,Pennsylvania,PA,Clearfield,33,,,41.0831,-78.2833,4
16855,Mineral Springs,Pennsylvania,PA,Clearfield,33,,,40.9981,-78.3636,4
16858,Morrisdale,Pennsylvania,PA,Clearfield,33,,,41.0001,-78.2357,4
16860,Munson,Pennsylvania,PA,Clearfield,33,,,40.9468,-78.1718,4
16861,New Millport,Pennsylvania,PA,Clearfield,33,,,40.8652,-78.5237,4
16863,Olanta,Pennsylvania,PA,Clearfield,33,,,40.9056,-78.5001,4
16871,Pottersdale,Pennsylvania,PA,Clearfield,33,,,41.1868,-78.0341,4
